record_id,ticket_id,clientid,client_name_,client_industry,client_country,client_city,contract_type,serviceline,project_code,engagement_start_date,engagement_end_date_,ticket_created_at,ticket_resolved_at,priority,status,category_,assigned_engineer,engineer_email,engineerlevel,engineer_experience_years,billing_rate_(usd),hours_logged,billable_amount_usd,sla_hours,resolution_time_hours,sla_breached,csat_score,customer_comment,year,month,total
17247,TCK-408773,CL1000,Northwind Bank,banking,United States,Charlotte,retainer,Quality Engineering,PRJ103-2021,11/28/2021,19/05/2022,2022-02-01 23:28:00,2022-01-03T07:02:05,P3,closed,Svc Request,Lucas Reddy,lucas.reddy@acme-itservices.com,l3,7.7,,,326.7,24,7.56,False,3.0,--,2022.0,2.0,
42374,TCK-191958,CL1006,Cascade Energy,Energy,Canada,Calgary,Managed Services,ERP Services,PRJ409-2024,20/05/2020,na,2020-09-22 12:37:25,,P1,In-Progress,CHANGE REQUEST,Arjun Evans,arjun.evans@acmeit.co,LEVEL-3,7.9,72.3,,1069.76,4,,True,2.6565434396413163,"""Excellent support"", said our ops lead. Will recommend.",2020.0,9.0,
27533,TCK-439556,CL1026,Beacon Public Services,Public Sector,United States,SACRAMENTO,FixedBid,Quality Engineering,PRJ712-2025,10-Aug-2021,1645574,2022-01-25 16:07:37,01/26/2022 12:01 AM,P1 - Critical,closed,change request,Zoe Moreau,zoe.moreau@acmeit.co,l1,0.0,32.82,,113.23,4,7.90,True,1.0,missing,2022.0,1.0,
41260,TCK-702838,CL1016,Copperleaf Agro,Agriculture,India,Nagpur,T&M,NETWORK OPERATIONS,PRJ657-2023,20220215,missing,2023-10-28 17:55:00,29-Oct-2023 18:55,p3,closed,change request,Ananya Novak,ananya.novak@acme_itservices.com,l3,7.1,63.74,7.56,481.87,24,25.01,True,1.0,,2023.0,10.0,481.8744
26700,TCK-894987,CL1026,Beacon Public Services,Public Sector,U.S.A.,Sacramento,T&M,Quality Engineering,PRJ391-2021,20220326,1717804,2023-06-21 13:47:21,1687367733,CRITICAL,RESOLVED,Incident,Lucas Evans,lucas.evans@acmeit.co,LEVEL-2,2.9,50.6,4.0,188.23,4,3.47,False,3.0,"Very responsive team, resolved before the SLA clock ran out.",2023.0,6.0,202.4
35228,TCK-354513,CL1016,Copperleaf Agro,AGRICULTURE,India,Nagpur,FIXED BID,Application Support,PRJ480-2019,"Apr 04, 2023",05/18/2025,,,high,Open,Enh, Rohit Kowalski ,rohit.kowalski@acme_itservices.com,L2,3.5,53.73,35.0,1897.05,8,,True,2.6565434396413163,?,,,1880.55
7470,TCK-250561,CL1023,Everline Education,Education,Canada,Toronto,T&M,Quality Engineering,PRJ299-2020,16/07/2021,04/14/2025,2022-11-20 11:21:00,,Medium,WIP,Enhancement,Yuki Horvath,yuki.horvath@ACME-ITSERVICES.COM,Tier 4,14.0,115.04,39.48,4541.78,24,,False,2.6565434396413163,Patch deployed in the maintenance window; downtime was 12 mins.,2022.0,11.0,4541.7792
24995,TCK-308276,CL1010,Atlas Manufacturing,Manufacturing,Mexico,Monterrey,Retainer,Service Desk,PRJ322-2021,01/06/2020,24/02/2024,2022-10-13 08:35:44,,low, Open,Inc.,Grace Thomas,grace.thomas@acme-itservices.com,L2,5 yrs,54.59,17.64,774.9,72,,False,2.6565434396413163,Patch deployed in the maintenance window; downtime was 12 mins.,2022.0,10.0,962.9676000000001
17950,TCK-174585,CL1006,Cascade Energy,Energy,Canada,Calgary,STAFF AUGMENTATION,Application Support,PRJ335-2024,09/20/2020,10/04/2021,,01/12/2020 08:03,1,Auto-Closed,Enhancement,	Nathan Wang,nathan.wang@acme-itservices.com,LEVEL-2,-1.0,43.4,2.68,116.42,4,2.59,False,5.0,"Very responsive team, resolved before the SLA clock ran out.",,,116.312
45624,TCK-679269,CL1002,Vertex Pharma,Pharmaceuticals,Switzerland,Zürich,Retainer,Quality Engineering,PRJ805-2020,24-Jul-2022,"Oct 30, 2025",,2023-11-01 15:37:18,CRITICAL,closed,CHANGE REQUEST,Sofia Iyer,sofia.iyer@acme-itservices.com,L2,6.5,55.82,4.41,246.17,4,6.13,False,2.0,missing,,,246.1662
32766,TCK-185488,CL1025,Quarry Construction,Construction,United Arab Emirates,Dubai,managed services,Service Desk,PRJ476-2025,03/31/2021,24/09/2024,2023-05-16 03:49:00,,p1, Open,Prob,Rohit Wilson,rohit.wilson@ACME-ITSERVICES.COM,Level 4,15.4,108.81,25.74,2800.77,4,,False,2.6565434396413163,?,2023.0,5.0,2800.7693999999997
43401,TCK-785225,CL1028,Ironclad Steel,Metals,Japan,Osaka,FIXED BID,Infrastructure Management,PRJ942-2025,15/05/2020,20200930,2020-06-06 13:47:00,na,Critical,in progress,,daniel nair,daniel.nair@acme_itservices.com,l2,3.6,,20.33,1041.51,4,,False,2.6565434396413163," Fix applied, but the workaround was manual, needs permanent solution. ",2020.0,6.0,
31655,TCK-746661,CL1014,Tidewater Utilities,Utilities,United States,Portland,Staff Augmentation,Infrastructure Management,PRJ931-2023,16-Oct-2023,20241225,2023-11-28 19:43:00,2023-11-29T07:30:25,medium,Closed ,Svc Request,Divya Roberts,divya.roberts@ACME-ITSERVICES.COM,LEVEL-1,2.7,28.9,,234.56,24,11.79,False,1.0,"Data refresh job failed again, third time this month.",2023.0,11.0,
1675,TCK-745851,CL1003,Auric Motors,Automotive,Germany,München,Fixed Bid,Service Desk,PRJ749-2024,1640995,23/12/2023,2023-03-06 23:57:27,,P1,IN PROGRESS,CR,Lars Kulkarni,lars.kulkarni@acme_itservices.com,Tier 4,13 yrs,100.61,10.47,1053.4,4,,False,2.6565434396413163,"Fix applied, but the workaround was manual, needs permanent solution.",2023.0,3.0,1053.3867
35579,TCK-886174,CL1025,Quarry Construction,Construction,  United Arab Emirates,Dubai,FIXED BID,Application Development,PRJ121-2021,20220424,10-May-2023,2022-12-08 23:02:00,2023-03-15T18:21:28,4,Closed,enhancement,Ava Menon,ava.menon@acme-itservices.com,Tier 2,4.2,36.28,,57275.96,72,2323.32,False,4.0,"Report was wrong, numbers did not tie out, had to redo manually.  ",2022.0,12.0,
13911,TCK-338924,CL1020,Fjord Maritime,Shipping,Norway,Bergen,Staff Aug.,Quality Engineering,PRJ259-2021,2019-01-17,21-Aug-2021,2021-06-30 00:38:00,1625065545,High,Resolved ,SERVICE REQUEST,Meera Costa,meera.costa@acme-itservices.com,Tier 4,14.2,126.4,13.51,1362.63,8,14.46,False,4.0,"Great turnaround, engineer explained the RCA clearly.",2021.0,6.0,1707.664
1967,TCK-433788,CL1013,Granite Capital,Financial Services,United Kingdom,London,staff aug,DATA & ANALYTICS,PRJ207-2024,1686355,19-Sep-2024,,,4,in progress,Svc Request,Meera Dubois,meera.dubois@acmeit.co,L4,13.0,125.2,25.93,3246.2,72,,False,2.6565434396413163,"""Excellent support"", said our ops lead. Will recommend.",,,3246.436
19256,TCK-501296,CL1007,Pioneer Health Systems,Healthcare,US,BOSTON,Staff Augmentation,Service Desk,PRJ221-2022,15/02/2020,25-Dec-2020,,21-Aug-2020 04:28,4,Auto-Closed,Enh,Meera Taylor,meera.taylor@acme-itservices.com,L3,9.0,86.7,150.0,12967.24,72,226.62,True,2.0,"Great turnaround, engineer explained the RCA clearly.",,,13005.0
38150,TCK-647076,CL1019,Redstone Defence,AEROSPACE,United States,Huntsville,Managed Svcs,Data & Analytics,PRJ408-2023,20190205,2022-08-06,2019-10-05 00:20:38,2019-10-06 01:45:50,MEDIUM,Resolved ,INCIDENT,VIKRAM SILVA,vikram.silva@acmeit.co,l4,12.7,,12.08,1316.94,24,25.42,True,2.6565434396413163,"Report was wrong, numbers did not tie out, had to redo manually.",2019.0,10.0,
14107,TCK-135802,CL1020,Fjord Maritime,Shipping,Norway,Bergen,time & material,Quality Engineering,PRJ631-2024,2020-05-02,16/07/2021,,14/05/2020 08:18,CRITICAL,Resolved,Svc Request,Rafael Aziz,rafael.aziz@acme-itservices.com,Level 2,5.8,46.0,1.87,86.11,4,4.81,True,2.6565434396413163,"Data refresh job failed again, third time this month.",,,86.02000000000001
25752,TCK-284124,CL1006,Cascade Energy,Energy,Canada,Calgary,TIME & MATERIAL,cloud & devops,PRJ554-2024,2020-05-13,,2021-08-23 14:25:00,,low,ON HOLD,service request,Ingrid Rao,ingrid.rao@ACME-ITSERVICES.COM,L1,2.4,29.52,17.55,518.08,72,,True,2.6565434396413163,,2021.0,8.0,518.076
15497,TCK-830661,CL1007,Pioneer Health Systems,Healthcare,United States,Boston,Managed Services,service desk,PRJ125-2020,11/26/2019,2021-04-09,,2020-05-15 02:44:28,P1,Resolved,ENHANCEMENT,Peter Costa,peter.costa@acmeit.co,l3,6.7,69.04,10.05,551.2,4,missing,False,2.0,Patch deployed in the maintenance window; downtime was 12 mins.,,,693.8520000000001
42012,TCK-980656,CL1024,Sundial Apparel,Apparel,Bangladesh,Dhaka,FIXED BID,Infrastructure Management,PRJ188-2025,20210316,10/11/2024,2021-05-08 16:40:00,09-May-2021 02:54,P2,closed,incident,Hannah Taylor  ,,Tier 2,5.5,51.29,,182.08,8,10.23,True,1.0,"Great turnaround, engineer explained the RCA clearly.",2021.0,5.0,
47036,TCK-745899,CL1005,Saffron Telecom,Telecom,India,Bengaluru,FIXED BID,erp services,PRJ851-2024,2020-08-22,20231222,2021-12-16 01:58:35,16/12/2021 08:22,p1,closed,Incident,Meera Nair,meera.nair@ACME-ITSERVICES.COM,Tier 2,,41.59,,207950.0,4,6.40,True,2.6565434396413163,na,2021.0,12.0,
,TCK-587751,CL1013,Granite Capital,Financial Services,  united kingdom,London,Staff Aug.,Application Development,PRJ596-2021,2020-05-02,"Oct 11, 2021",,2020-09-07T21:27:18,P2,Closed ,Problem,Neha Fischer,neha.fischer@acme_itservices.com,Level 1,2.5,29.47,1.81,53.3,8,5.03,False,2.0,"Great turnaround, engineer explained the RCA clearly.",,,53.3407
38950,TCK-677972,CL1009,Kite Foods,FMCG,  India,Pune,retainer,Service Desk,PRJ842-2025,"Feb 08, 2019",,2019-03-09 07:47:00,2019-03-09T14:47:45,P2,Resolved,SERVICE REQUEST,Zoe Kulkarni,zoe.kulkarni@ACME-ITSERVICES.COM,l3,9.5,83.2,7.4,615.46,8,7.01,False,2.0,"Report was wrong, numbers did not tie out, had to redo manually.",2019.0,3.0,615.6800000000001
24931,TCK-359236,CL1012,Orchid Airlines,aviation,Singapore,Singapore,fixed bid,Network Operations,PRJ259-2020,27/05/2019,08-Nov-2020,2020-04-10 20:03:00,,2,closed,CR, MEERA THOMAS ,meera.thomas@ACME-ITSERVICES.COM,Tier 2,3.6,37.59,,239.45,8,5.96,False,3.0,--,2020.0,4.0,
42411,TCK-293210,CL1002,Vertex Pharma,Pharmaceuticals, Switzerland ,ZÜRICH,RETAINER,Service Desk,PRJ872-2024,22-Jun-2019,"Jun 17, 2023",2022-05-03 10:59:48,1651932060,4,CLOSED,Incident,Liam Aziz,liam.aziz@acmeit.co,Tier 2,1.6,39.1,72.42,2832.35,72,99.02,True,1.0,"Data refresh job failed again, third time this month.",2022.0,5.0,2831.6220000000003
13830,TCK-897169,CL1017,Nimbus Cloudworks,Technology,Ireland,Dublin,staff aug,ERP Services,PRJ364-2022,20230726,02/11/2026,2025-12-23 15:37:34,,Medium,WIP,SERVICE REQUEST,Olivia Nakamura,olivia.nakamura@acme_itservices.com,Level 1,3 yrs,30.16,,773.0,24,,True,2.6565434396413163,"Report was wrong, numbers did not tie out, had to redo manually.",2025.0,12.0,
,TCK-337470,CL1019,Redstone Defence,AEROSPACE,United States,Huntsville,Managed Services,Cybersecurity,PRJ649-2021,2020-10-14,20-Feb-2021,2020-12-26 10:21:00,,P2, Open,Incident,Samuel Roberts,samuel.roberts@ACME-ITSERVICES.COM,,,77.5,5.27,408.4,8,,True,2.6565434396413163,?,2020.0,12.0,408.42499999999995
24806,TCK-730030,CL1018,Halcyon Hotels,Hospitality,Spain,Barcelona,Retainer,Application Development,PRJ724-2025,06/29/2022,1708387,,1695043055,2,Resolved,SR,Hiro Brown,hiro.brown@acme-itservices.com,LEVEL-2,0.0,46.07,,354.74,8,10.00,True,2.6565434396413163,"Engineer resolved the issue quickly, no follow-up needed.",,,
5608,TCK-636271,CL1018,Halcyon Hotels,Hospitality,Spain,Barcelona,RETAINER,Network Operations,PRJ532-2025,"Jul 14, 2023",2026-01-01,2025-08-13 06:47:00,,3,Cancelled,CHANGE REQUEST,Grace Weber,grace.weber@acmeit.co,L2,?,,21.1,1109.0,24,,True,2.6565434396413163,"No update provided, SLA clearly missed.",2025.0,8.0,
38198,TCK-167277,CL1026,Beacon Public Services,Public Sector,united states,Sacramento,Staff Aug.,Quality Engineering,PRJ185-2025,15/02/2019,04/06/2020,2019-12-03 17:49:00,,High,in progress,CHANGE REQUEST,,olivia.smith@ACME-ITSERVICES.COM,l2,5.3,54.48,,2030.47,8,,True,2.6565434396413163,,2019.0,12.0,
25769,TCK-864145,CL1005,Saffron Telecom,Telecom,India,Bengaluru,FixedBid,Application Support,PRJ368-2025,05/23/2022,1727049,2023-02-17 12:06:00,2023-02-17T17:40:13,Critical,closed,CHANGE REQUEST,Peter Horvath,peter.horvath@ACME-ITSERVICES.COM,Level 3,9.1,87.4,5.76,503.2,4,5.57,True,3.0,"Network latency persists in the Mumbai office, needs deeper analysis.",2023.0,2.0,503.42400000000004
13213,TCK-198831,CL1010,Atlas Manufacturing,Manufacturing,Mexico,Monterrey,Time & Material,network operations,PRJ174-2019,04/01/2021,31-Mar-2023,2021-10-09 10:29:52,10/09/2021 01:37 PM,CRITICAL,closed,INCIDENT,Lucas Andersen,lucas.andersen@acme-itservices.com,Level 3,11.5,85.09,3.0,268.88,4,3.13,False,2.6565434396413163,"Very responsive team, resolved before the SLA clock ran out.",2021.0,10.0,255.27
6844,TCK-408041,CL1019,Redstone Defence,Aerospace,  U.S.A.,Huntsville,retainer,Application Support,PRJ112-2019,11/10/2020,02/12/2021,2021-03-13 20:01:00,1615834916,P3,Auto-Closed,Enhancement,Laura Novak,laura.novak@ACME-ITSERVICES.COM,L4,12.0,,46.38,6218.17,24,47.01,True,2.6565434396413163,?,2021.0,3.0,
24804,TCK-364557,CL1003,Auric Motors,Automotive,Germany,München,Managed Services,ERP Services,PRJ332-2024,09/19/2023,20260521,2025-10-19 07:52:00,1760872776,p1,CLOSED,Incident,ARJUN NOVAK,arjun.novak@ACME-ITSERVICES.COM,l4,11.7,137.27,3.24,,4,3.45,False,5.0,--,2025.0,10.0,444.75480000000005
11044,TCK-293630,CL1011,Lumen Media,Media,united states,Austin,STAFF AUGMENTATION,Erp Services,PRJ453-2019,1563235,22-Sep-2021,,,Low, Open,Inc., ,liam.gupta@acme_itservices.com,Tier 3,8 yrs,84.69,11.71,991.72,72,,False,2.6565434396413163,"Called three times, no response until escalation. Poor experience.",,,991.7199
1448,TCK-963796,CL1023,Everline Education,education,Canada,Toronto,Fixed Bid,Application Support,PRJ509-2024,2021-12-03,02-Jul-2024,,2023-11-12T13:54:27,low,Resolved ,PROBLEM,Fatima Wang,fatima.wang@acme_itservices.com,L1,4.0,28.55,39.74,,72,90.69,True,2.0,"Report was wrong, numbers did not tie out, had to redo manually.",,,1134.577
37263,TCK-740223,CL1009,Kite Foods,FMCG,India,Pune,Managed Services,Service Desk,PRJ406-2025,08/11/2021,20250505,2023-12-08 20:46:00,,Critical,open ,Service Request,Lars Rao,lars.rao@ACME-ITSERVICES.COM,Tier 2,2.4,47.5,4.84,230.14,4,,False,2.6565434396413163,"Called three times, no response until escalation. Poor experience.",2023.0,12.0,229.9
22,TCK-433717,CL1011,Lumen Media,Media,United States,Austin,retainer,service desk,PRJ539-2023,28-Sep-2019,2022-06-14,2022-01-12 01:06:00,,Medium,WIP,INCIDENT,Tomas Brown,tomas.brown@ACME-ITSERVICES.COM,L2,1.9,47.31,,1653.01,24,,False,2.6565434396413163,"Ticket bounced between L1 and L2, took far too long, not happy.",2022.0,1.0,
7123,TCK-643768,CL1009,Kite Foods,FMCG,India,Pune,FixedBid,CLOUD & DEVOPS,PRJ333-2025,20200926,05/12/2021,2020-12-05 00:28:41,,P1 - Critical,IN PROGRESS,Enhancement,Noah Muller,noah.muller[at]acmeit.co,LEVEL-1,1.9,25.74,31.0,794.34,4,,False,2.6565434396413163,,2020.0,12.0,797.9399999999999
37457,TCK-696187,CL1011,Lumen Media,Media,United States,Austin,Managed Services,application development,PRJ633-2020,07/11/2019,2020-11-23,,2019-07-11 10:15:58,p2,Closed,service request,Daniel Nakamura,daniel.nakamura@acme-itservices.com,L1,,24.74,4.4,108.86,8,4.59,False,2.6565434396413163,"Great turnaround, engineer explained the RCA clearly.",,,108.85600000000001
,TCK-249662,CL1010,Atlas Manufacturing,Manufacturing,Mexico,Monterrey,RETAINER,Quality Engineering,PRJ405-2020,1669766,,2023-07-09 00:17:00,,Low,IN PROGRESS,Incident,Diego Haddad,diego.haddad@acme_itservices.com,Tier 3,7.6,70.69,14.58,1030.66,72,,False,2.6565434396413163,"Engineer resolved the issue quickly, no follow-up needed.",2023.0,7.0,1030.6602
39698,TCK-673057,CL1006,Cascade Energy,Energy,Canada,Calgary,Retainer,SERVICE DESK,PRJ114-2023,19/08/2020,02/03/2023,2021-10-15 15:07:00,15/10/2021 16:17,Critical,Auto-Closed,Svc Request,Omar Rossi,omar.rossi@acme_itservices.com,Level 3,9.8,65.6,0.65,42.64,4,,False,3.0,"Thanks,
issue is fixed now.",2021.0,10.0,42.64
7534,TCK-561297,CL1015,Sierra Mining,mining,Brazil,São Paulo,retainer,Quality Engineering,PRJ937-2020,07-May-2023,2026-03-30,2024-10-25 04:22:41,10/26/2024 01:22 AM,p2,resolved,ENHANCEMENT,Marta Sharma,marta.sharma@acmeit.co,LEVEL-2,1.8,45.19,13.0,1360.9,8,21.00,True,2.0,?,2024.0,10.0,587.47
33602,TCK-915324,CL1029,Palisade Realty,Real Estate, US ,Denver,Time and Material,Service Desk,PRJ913-2022,"Feb 09, 2019",,,1556326579, ,resolved,CHANGE REQUEST,Divya Thomas,divya.thomas@acmeit.co,Tier 3,9.0,75.44,,381.73,4,5.09,True,1.0,"Engineer resolved the issue quickly, no follow-up needed.",,,
25800,TCK-112018,CL1028,Ironclad Steel,Metals,Japan,Osaka,RETAINER,Application Support,PRJ172-2022,02-Mar-2020,06/01/2023,,,P3,IN PROGRESS,problem,Arjun Moreau,arjun.moreau@acme_itservices.com,Tier 3,8.7,86.08,,1009.67,24,,True,2.6565434396413163,,,,
14657,TCK-671138,CL1003,Auric Motors,Automotive,Germany,MÜNCHEN,managed services,ERP Services,PRJ234-2024,20191027,,2021-08-15 00:27:00,2021-08-17T03:08:56,P4,closed,Problem,Meera Horvath,meera.horvath@acme_itservices.com,Tier 2,1.1,43.85,42.52,1864.5,72,50.69,False,2.0,"Root cause was a stale config; please document this, thanks!",2021.0,8.0,1864.5020000000002
4872,TCK-961273,CL1029,Palisade Realty,Real Estate, United States ,Denver,Fixed Bid,Infrastructure Management,PRJ705-2021,14-Apr-2020,"Feb 25, 2021",,10/05/2020 14:39,low,Resolved ,CHANGE REQUEST,Nathan Horvath,nathan.horvath@ACME-ITSERVICES.COM,Tier 2,2.8,53.4,19.06,1018.57,72,18.22,False,1.0,"Network latency persists in the Mumbai office, needs deeper analysis.",,,1017.8039999999999
23169,TCK-974986,CL1025,Quarry Construction,Construction,United Arab Emirates,Dubai,STAFF AUGMENTATION,Infrastructure Management,PRJ728-2023,"Oct 06, 2023",,2025-03-29 19:16:00,2025-04-07T06:45:38,low,CLOSED,Enhancement,Rohit Rao,rohit.rao@acmeit.co,L2,5.2,49.0,105.52,5170.48,72,203.49,True,9.0,"Report was wrong, numbers did not tie out, had to redo manually.",2025.0,3.0,5170.48
14839,TCK-237505,CL1015,Sierra Mining,Mining,Brazil,São Paulo,managed services,Application Support,PRJ869-2023,18-Mar-2019,19-May-2021,2019-09-05 15:25:00,,P1,IN PROGRESS,SR,Grace Weber,grace.weber@acme-itservices.com,Tier 3,7.9,78.69,4.76,374.56,4,,False,2.6565434396413163,"	Report was wrong, numbers did not tie out, had to redo manually.",2019.0,9.0,374.5644
28098,TCK-812901,CL1011,Lumen Media,Media,USA,Austin,T&M,Data & Analytics,PRJ130-2021,20210503,20211212,2021-05-28 14:05:00,2021-05-28T18:27:04,High,Closed ,Prob, Olivia Muller ,olivia muller@ACME-ITSERVICES.COM,LEVEL-1,0.6,31.08,4.59,142.7,8,4.36,False,4.0,"  Very responsive team, resolved before the SLA clock ran out.",2021.0,5.0,142.6572
26292,TCK-242676,CL1012,Orchid Airlines,Aviation,Singapore,Singapore,Staff Aug.,Network Operations,PRJ874-2021,18-Aug-2023,1800921,2024-10-02 02:21:11,2024-10-03 07:22:23,3,Auto-Closed,Enhancement,RAFAEL THOMAS,rafael.thomas@acme_itservices.com,l3,7.0,82.1,23.3,1912.46,24,29.02,True,2.6565434396413163,,2024.0,10.0,1912.9299999999998
3719,TCK-713997,CL1022,Marlowe Legal,Legal,United Kingdom,Leeds,FixedBid,Data & Analytics,PRJ694-2022,01/11/2023,12/13/2023,2023-05-05 03:31:53,,High,WIP,INCIDENT,Ava Walker,ava.walker@ACME-ITSERVICES.COM,LEVEL-1,0.9,27.71,37.99,1052.7,8,,True,2.6565434396413163,"Great turnaround, engineer explained the RCA clearly.",2023.0,5.0,1052.7029
12365,TCK-655433,CL1028,Ironclad Steel,Metals,Japan,Osaka,staff aug,Service Desk,PRJ685-2019,28/10/2021,,,,high,in progress,service request,?,ananya.evans@acme_itservices.com,l3,7.8,65.18,33.0,2163.98,8,,False,2.6565434396413163,"Fix applied, but the workaround was manual, needs permanent solution.",,,2150.94
42575,TCK-338181,CL1025,Quarry Construction,Construction,United Arab Emirates,dubai,managed services,Erp Services,PRJ909-2019,02/01/2021,"Dec 29, 2023",2022-04-25 05:38:00,2022-04-25 12:43:46,MEDIUM,Auto-Closed,INCIDENT,Divya Walker,divya.walker@acme_itservices.com,Level 3,6.0,65.88,,285.92,24,7.09,False,2.6565434396413163,"""Excellent support"", said our ops lead. Will recommend.",2022.0,4.0,
9455,TCK-333356,CL1000,Northwind Bank,Banking,USA,Charlotte,STAFF AUGMENTATION,Data & Analytics,PRJ289-2023,20201116,20241001,2023-03-01 03:17:00,,CRITICAL,IN PROGRESS,Incident,Rafael Thomas,rafael.thomas@ACME-ITSERVICES.COM,l2,5.8,47.02,,1646.64,4,,False,2.6565434396413163,"Network latency persists in the Mumbai office, needs deeper analysis.",2023.0,3.0,
42276,TCK-467089,CL1019,Redstone Defence,AEROSPACE,United States,Huntsville,Managed Svcs,Data & Analytics,PRJ901-2022,02/23/2022,"Oct 01, 2024",2023-08-04 19:17:48,04-Aug-2023 19:59,P1 - Critical,Resolved ,change request,Tomas Kowalski,tomas kowalski@acme-itservices.com,L3,8.6,77.6,,17.85,4,0.70,False,2.6565434396413163,"Ticket bounced between L1 and L2, took far too long, not happy.",2023.0,8.0,
34157,TCK-291844,CL1012,Orchid Airlines,Aviation,Singapore,Singapore,TIME & MATERIAL,Application Development,PRJ468-2023,20190624,2021-01-30,2020-03-19 13:34:00,03/19/2020 08:20 PM,High,Closed,change request,Aarav Patel,aarav.patel@acme-itservices.com,l3,6.9,79.38,5.11,405.6,8,6.76,False,5.0,"Engineer resolved the issue quickly, no follow-up needed.",2020.0,3.0,405.6318
19187,TCK-543974,CL1007,Pioneer Health Systems,Healthcare,United States,Boston,Staff Augmentation,Data & Analytics,PRJ313-2024,1624752,30-Jun-2023,2023-02-22 23:56:00,23/02/2023 20:16,low,Auto-Closed,Change Request,Ananya Reddy,ananya.reddy@acme_itservices.com,Level 4,11.4,116.32,12.23,1422.59,72,20.33,False,2.0," Fix applied, but the workaround was manual, needs permanent solution. ",2023.0,2.0,1422.5936
15606,TCK-196602,CL1007,Pioneer Health Systems,Healthcare,united states,Boston,RETAINER,Cybersecurity,PRJ106-2021,08-Feb-2020,20201220,2020-07-09 16:45:56,,Medium,open ,Inc.,Karan Walker,karan.walker@ACME-ITSERVICES.COM,L2,3.7,42.8,,331.54,24,,True,2.6565434396413163,"Data refresh job failed again, third time this month.",2020.0,7.0,
10471,TCK-664229,CL1001,Helios Retail Group,Retail,  U.K.,Manchester,Managed Svcs,Erp Services,PRJ711-2023,20200606,,2020-06-15 06:36:00,,4,IN PROGRESS,incident,Karan Haddad,karan.haddad@acmeit.co,Level 4,10.9,134.66,8.13,1094.79,72,,False,2.6565434396413163,"	Data refresh job failed again, third time this month.",2020.0,6.0,1094.7858
